ecoinvent id,ecoinvent activity label,label IO product
673c0edf-7543-42c6-bacd-c8017b4b1d66,broccoli production,"Vegetables, fruit, nuts"
03237296-cb99-4328-a541-bb88698dbd49,bromine production,Chemicals nec
3f5eadbc-31fc-421a-9fee-ba592ed9261d,bromopropane production,Non-specified Petroleum Products
6ad16b7c-8775-4a74-9304-a46e5c5e290a,bronze production,"Fabricated metal products, except machinery and equipment"
a56cf0fc-f112-44ba-8f39-79d41e1c68d6,Brown-Schlesinger process,Chemicals nec
9ed2bdde-04e6-4ad2-bffd-47cbe74fe8e4,"building construction, hall",Construction work
4de03a9b-c60a-4808-9804-323dd464c5d1,"building construction, hall, steel construction",Construction work
b036c032-7d77-4c93-8fc5-d87e79b8042b,"building construction, hall, wood construction",Construction work
b2f7da56-7961-4bef-a421-b2baa039d1d2,"building construction, multi-storey",Construction work
a590031e-ad21-41fe-b8f7-0ee6386fc234,building machine production,Machinery and equipment n.e.c.
c96604b0-9a77-4c42-b3c1-db34ce0cb888,burnt shale production,"Cement, lime and plaster"
60464e66-07c3-4dc8-a730-d5b7d3b32588,bus production,Machinery and equipment n.e.c.
50848fcd-b488-4704-a499-61961ecb510c,butadiene production,Rubber and plastic products
8306c442-f507-4ec0-aa03-8f998b9c036b,"butane extraction, from natural gas liquids",Distribution services of gaseous fuels through mains
02cd2341-0453-4f1a-9d20-a18b3991fd0e,"butane-1,4-diol production",Ethane
e8632865-694d-4cdd-ad0c-791acb3fa7e5,"butene production, mixed",Chemicals nec
aafc9a4c-76c2-4c16-8211-dbc641696c09,"butter production, from cow milk",Dairy products
8f641ae7-db74-4fba-9f8c-c4c0d78a9ca1,"butter production, from cream, from cow milk",Dairy products
bed0a100-1118-49a0-b312-ff3475be8bd7,"buttermilk, from cow milk to generic market for protein feed",Dairy products
90a136d8-e511-4573-8a72-61556e24a4a6,butyl acetate production,Chemicals nec
40af6c90-f4bc-456a-a82e-ab3e2525e0a6,butyl acrylate production,Chemicals nec
b43c0c6e-cf6f-4d3d-aa6f-2b02e31d576a,cabbage red production,Meat animals nec
520ea5ef-0ccd-4327-a9d0-16cf283a8d20,cabbage white production,Meat animals nec
b147bc4b-3f61-4eb1-8866-bf464e1abaf4,"cable production, connector for computer, without plugs",Electrical machinery and apparatus n.e.c.
acfd3a66-332b-4d54-a347-1c789fc0c276,"cable production, data cable in infrastructure",Electrical machinery and apparatus n.e.c.
507a46fa-3456-4084-a429-10d4aea665ca,"cable production, network cable, category 5, without plugs",Electrical machinery and apparatus n.e.c.
b8b96e3e-39d8-414b-a641-185c1a6a6894,"cable production, printer cable, without plugs",Electrical machinery and apparatus n.e.c.
d8bcc416-b4cb-4a55-a991-e3205f122d73,"cable production, ribbon cable, 20-pin, with plugs",Electrical machinery and apparatus n.e.c.
54adfd21-5511-44ea-8573-3622bdf2b999,"cable production, three-conductor cable",Electrical machinery and apparatus n.e.c.
7b24176f-b6ce-4ccf-8cb3-c108f63aa08e,"cable production, unspecified",Electrical machinery and apparatus n.e.c.
076f85b6-d9c5-4cb9-984d-e7c3dd915eaf,"cable yarder production, trailer-mounted",Machinery and equipment n.e.c.
574c42a3-3d0b-4d5c-bf3c-bfde846717f7,"cable yarder production, truck-mounted",Machinery and equipment n.e.c.
5f415311-02eb-4496-9602-8876e9ead160,cable yarder with sled winch production,Machinery and equipment n.e.c.
bf0eaab2-859d-4e06-9e6b-9f281dd312cf,"cadmium chloride production, semiconductor-grade",Chemicals nec
55f3ae01-893f-4f59-9a74-2237a0144455,"cadmium production, primary",Other non-ferrous metal products
8e96561d-acfe-4b76-adbb-46e7224f0c5c,"cadmium production, semiconductor-grade",Other non-ferrous metal products
e06adc83-da8a-469e-aeca-791d253af4e4,cadmium sludge from zinc electrolysis stockpiling,Chemicals nec
e06adc83-da8a-469e-aeca-791d253af4e4,cadmium sludge from zinc electrolysis stockpiling,Chemicals nec
7ffef6b2-f65a-4dbb-803e-09f0d942190e,"cadmium sulfide production, semiconductor-grade",Chemicals nec
7b05373c-678e-4ab1-bda5-efaeda0a9249,"cadmium telluride production, semiconductor-grade",Chemicals nec
7b5c2d63-f2c0-49dd-8841-8c4812b4738f,calcareous marl production,Sand and clay
7c53a1ac-13eb-4546-90b4-0c96f97fc744,calcium ammonium nitrate production,N-fertiliser
4f024388-2185-46a7-b0da-3a0a7ef66b32,calcium borates production,N-fertiliser
d85018aa-14c4-41b9-a80b-ed2640395477,"calcium carbide production, technical grade","Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c."
2196b4b5-7c4e-4a04-865f-0dadebfae1e9,calcium chloride to generic market for de-icer,Chemicals nec
7acd735d-0254-4d98-a303-e052024d1914,calcium nitrate production,N-fertiliser
3d991115-3aca-4d46-9dda-28b67c5879a3,"calendering production, rigid sheets",Rubber and plastic products
0f1630bb-6edd-4f3c-a37e-c34c80a811fc,canal construction,Construction work
5100ffd0-f52f-4885-8079-d5cf6618668d,cane sugar production with ethanol by-product,Sugar
eac87f1d-c9d2-41b3-a80b-9c082bcca220,"capacitor production, auxilliaries and energy use",Electrical machinery and apparatus n.e.c.
8cf4714a-35d7-449e-8b6f-b65cf80befbd,"capacitor production, electrolyte type, < 2cm height",Electrical machinery and apparatus n.e.c.
4fdbc7d4-a328-4a29-a383-1b0886571836,"capacitor production, electrolyte type, > 2cm height",Electrical machinery and apparatus n.e.c.
253382b7-95e9-42dd-89d9-7c2723d45069,"capacitor production, film type, for through-hole mounting",Electrical machinery and apparatus n.e.c.
1812f24a-0ce1-4100-916e-fe3426275374,"capacitor production, for surface-mounting",Electrical machinery and apparatus n.e.c.
ff3dea6f-73b6-4e06-8c56-16804b6469ab,"capacitor production, tantalum-, for through-hole mounting",Electrical machinery and apparatus n.e.c.
afedfbd8-7d2e-4966-a51b-f24b640e5a45,captan production,Chemicals nec
c26a2cfb-32bb-4663-ae3c-aa2968e71bff,carbon black production,Chemicals nec
baf2fca2-b03a-4723-8e3a-0f3530eec033,"carbon dioxide production, liquid",Chemicals nec
9455da76-f55a-4232-98e0-c026352e1fb5,carbon disulfide production,Chemicals nec
290aca84-c16b-42b6-9b58-b38a7a0376c2,carbon monoxide production,Chemicals nec
0834b675-6462-4cbd-821a-f016525f9121,carbon tetrachloride production,Chemicals nec
40524afd-cf4a-4b55-af91-66305d182b0f,"carboxymethyl cellulose production, powder",Chemicals nec
902f3cd2-da1d-4ad8-af23-7a93194b6222,carrot335 production,"Vegetables, fruit, nuts"
7b45a918-b6f0-423d-a986-11e5becac149,"carton board box production service, with gravure printing",Pulp
985e9869-b676-499f-933e-c48102c8e43f,"carton board box production service, with offset printing",Pulp
3e4e9715-8036-4232-b678-9672160db67f,"cast iron drilling, computer numerical controlled",Secondary raw materials
559d447f-03fc-4168-b2d1-dc1c3e5ef543,"cast iron drilling, conventional",Secondary raw materials
e2e94275-f839-4b5c-95e1-2c993a731f96,"cast iron milling, average",Secondary raw materials
cd9a3f78-b801-4409-b36c-d1775ddf5c54,"cast iron milling, dressing",Secondary raw materials
4689f0fb-9c51-471c-9dbb-52331209e79d,"cast iron milling, large parts",Secondary raw materials
d793d8cd-2a89-4367-9816-df6e81e72f15,"cast iron milling, small parts",Secondary raw materials
3f09699b-75a5-44f5-8025-849dd3943d11,cast iron production,Basic iron and steel and of ferro-alloys and first products thereof
c27d5856-e54d-4512-aa66-a0076484ec0c,"cast iron turning, average, computer numerical controlled",Secondary raw materials
73d37419-711d-4cb9-afcf-6e11e1cf1461,"cast iron turning, average, conventional",Secondary raw materials
2652c8e7-90fb-4001-9422-7be2bfac7884,"cast iron turning, primarily dressing, computer numerical controlled",Secondary raw materials
544c4380-4c40-4dd6-aba6-379c426729d1,"cast iron turning, primarily dressing, conventional",Secondary raw materials
7da9f832-7d86-447a-bde8-53f54b495ff1,"cast iron turning, primarily roughing, computer numerical controlled",Secondary raw materials
ed92e043-0f87-470a-8cd4-1c13f7254467,"cast iron turning, primarily roughing, conventional",Secondary raw materials
b2029e68-1f46-4050-b76f-6bfd5e35e1c2,"casting, aluminium, lost-wax",Foundry work services
924cb112-d569-4923-9b2b-25a5d84fc813,"casting, brass",Foundry work services
34fa75d1-7038-4164-9531-cb0edce54cb2,"casting, bronze",Foundry work services
cb1cb15e-e846-4410-8ba3-328c0088a10e,"casting, steel, lost-wax",Foundry work services
69dd2031-ccd4-4617-8500-3b1ea0fbb077,"catalytic converter production, oxidation, 20 litre","Motor vehicles, trailers and semi-trailers"
837f1fb0-cd82-451d-9e9e-7538b60d03cb,"catalytic converter production, selective catalytic reduction, 200 litre","Motor vehicles, trailers and semi-trailers"
e97307c3-cdba-45a5-afb3-5aed38ff6aa3,"catalytic converter production, three-way, 19.1l","Motor vehicles, trailers and semi-trailers"
520d0768-bcf6-41a2-88cd-e8e8641dbdad,"catalytic converter production, three-way, mini CHP plant","Motor vehicles, trailers and semi-trailers"
25ecb097-2944-4011-8780-3ba67a8c80b5,"catch crop growing, phacelia, September-October, organic fertiliser 40 kg N",Crops nec
3b10ab9a-b614-438a-af7b-703615d8c4d1,"catch crop growing, phacelia, September-October, organic fertiliser 60 kg N",Crops nec
bab9fa8f-169c-4c10-8d56-b94581ca0a3c,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, not fertilised, one cut",Crops nec
bab9fa8f-169c-4c10-8d56-b94581ca0a3c,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, not fertilised, one cut",Crops nec
f86f60dc-5a73-424a-87ef-a1149a00abcd,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 30 kg N, one cut",Crops nec
f86f60dc-5a73-424a-87ef-a1149a00abcd,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 30 kg N, one cut",Crops nec
3e82a9bd-7061-4434-988f-24704c3e79f7,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 30 kg N, two cuts",Crops nec
3e82a9bd-7061-4434-988f-24704c3e79f7,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 30 kg N, two cuts",Crops nec
402892aa-0f1d-459f-8719-5484fbdc8082,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 60 kg N, two cuts",Crops nec
402892aa-0f1d-459f-8719-5484fbdc8082,"catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 60 kg N, two cuts",Crops nec
ef80c3a9-20b5-4664-84c4-a318cae08afe,"catch crop growing, ryegrass-red&Egyptian clover-mixture, August-April, organic fertiliser 60 kg N, three cuts",Crops nec
ef80c3a9-20b5-4664-84c4-a318cae08afe,"catch crop growing, ryegrass-red&Egyptian clover-mixture, August-April, organic fertiliser 60 kg N, three cuts",Crops nec
51ae6d33-a5d6-4d41-8514-6d67f65e2275,"catch crop growing, ryegrass-red&Egyptian clover-mixture, August-April, organic fertiliser 80 kg N, three cuts",Crops nec
51ae6d33-a5d6-4d41-8514-6d67f65e2275,"catch crop growing, ryegrass-red&Egyptian clover-mixture, August-April, organic fertiliser 80 kg N, three cuts",Crops nec
8d64da43-b2fc-4229-b5ac-925e4ebacd7b,"catch crop growing, ryegrass-red&Egyptian clover-mixture, September-April, organic fertiliser 40 kg N, one cut",Crops nec
8d64da43-b2fc-4229-b5ac-925e4ebacd7b,"catch crop growing, ryegrass-red&Egyptian clover-mixture, September-April, organic fertiliser 40 kg N, one cut",Crops nec
68a06b2b-e039-4d86-a2f9-4b9a22b917af,"catch crop growing, ryegrass-red&Egyptian clover-mixture, September-April, organic fertiliser 60 kg N, one cut",Crops nec
68a06b2b-e039-4d86-a2f9-4b9a22b917af,"catch crop growing, ryegrass-red&Egyptian clover-mixture, September-April, organic fertiliser 60 kg N, one cut",Crops nec
340b809a-d20b-4ed1-b469-aa0926734503,"catch crop growing, ryegrass, August-April, organic fertiliser 60 kg N, three cuts",Crops nec
340b809a-d20b-4ed1-b469-aa0926734503,"catch crop growing, ryegrass, August-April, organic fertiliser 60 kg N, three cuts",Crops nec
8f9fb3b9-b121-46d2-92f4-414744aaa434,"catch crop growing, ryegrass, August-April, organic fertiliser 80 kg N, three cuts",Crops nec
8f9fb3b9-b121-46d2-92f4-414744aaa434,"catch crop growing, ryegrass, August-April, organic fertiliser 80 kg N, three cuts",Crops nec
57782fd9-a3bd-4475-931f-edbd607d65e2,"catch crop growing, ryegrass, September-April, organic fertiliser 40 kg N, one cut",Crops nec
57782fd9-a3bd-4475-931f-edbd607d65e2,"catch crop growing, ryegrass, September-April, organic fertiliser 40 kg N, one cut",Crops nec
bc230b02-7ed6-4e3d-b09f-fa155c30b305,"catch crop growing, ryegrass, September-April, organic fertiliser 60 kg N, one cut",Crops nec
bc230b02-7ed6-4e3d-b09f-fa155c30b305,"catch crop growing, ryegrass, September-April, organic fertiliser 60 kg N, one cut",Crops nec
cd7bb7a1-2949-45cf-a5d0-1b6cfa76d8bb,"catch crop growing, sunflower, August-October, organic fertiliser 20 kg N",Crops nec
cd7bb7a1-2949-45cf-a5d0-1b6cfa76d8bb,"catch crop growing, sunflower, August-October, organic fertiliser 20 kg N",Crops nec
d1926997-6c97-4ff0-8065-c1d39d2d9e1b,"catch crop growing, sunflower, August-October, organic fertiliser 30 kg N",Crops nec
d1926997-6c97-4ff0-8065-c1d39d2d9e1b,"catch crop growing, sunflower, August-October, organic fertiliser 30 kg N",Crops nec
0545a552-782e-481b-a34d-42194d15a499,"cathode production, for aluminium electrolysis",Electrical machinery and apparatus n.e.c.
de778a4a-7b62-4756-8c56-d547a230998b,"cathode production, LiMn2O4, for lithium-ion battery",Electrical machinery and apparatus n.e.c.
9a499304-cb84-4a30-9a7c-b82d45967807,"cathode-ray tube production, cathode ray tube display",Electrical machinery and apparatus n.e.c.
95461946-7b68-4a67-b954-d0070a0677ef,cationic resin production,Rubber and plastic products
402ec898-5df5-4bf2-a333-a706340f3568,"cattle for slaughtering, live weight to generic market for red meat, live weight",Meat animals nec
57bd0211-d672-4849-835f-c7dbc1a6829b,cauliflower production,"Vegetables, fruit, nuts"
623d8f1f-eec9-4142-b74f-79a53dd9d1c0,celery675 production,"Vegetables, fruit, nuts"
b1446ea9-db4a-4164-9612-49f8d52c542e,"cellulose fibre production, inclusive blowing in","Cement, lime and plaster"
9cec170e-aa79-45eb-9fad-310655fa5100,cement cast plaster floor production,"Cement, lime and plaster"
7ed991cc-b719-43ca-b18a-8a8e28371c1a,cement factory construction,Construction work
ed4db4cb-dc98-49ab-a694-45e2e7439556,cement mortar production,"Cement, lime and plaster"
a26ab5a6-58d3-40e5-9985-dd65228ccfe8,"cement production, alternative constituents 21-35%","Cement, lime and plaster"
a26ab5a6-58d3-40e5-9985-dd65228ccfe8,"cement production, alternative constituents 21-35%",Inert/metal/hazardous waste for treatment: landfill
a26ab5a6-58d3-40e5-9985-dd65228ccfe8,"cement production, alternative constituents 21-35%",Chemicals nec
925700b2-f67f-4133-a9a9-6de22cb3eeda,"cement production, alternative constituents 6-20%",Machinery and equipment n.e.c.
925700b2-f67f-4133-a9a9-6de22cb3eeda,"cement production, alternative constituents 6-20%","Cement, lime and plaster"
925700b2-f67f-4133-a9a9-6de22cb3eeda,"cement production, alternative constituents 6-20%",Inert/metal/hazardous waste for treatment: landfill
925700b2-f67f-4133-a9a9-6de22cb3eeda,"cement production, alternative constituents 6-20%",Chemicals nec
b39347ce-4712-46ca-9ee4-52d08746499a,"cement production, blast furnace slag 18-30% and 18-30% other alternative constituents","Cement, lime and plaster"
b39347ce-4712-46ca-9ee4-52d08746499a,"cement production, blast furnace slag 18-30% and 18-30% other alternative constituents",Inert/metal/hazardous waste for treatment: landfill
b39347ce-4712-46ca-9ee4-52d08746499a,"cement production, blast furnace slag 18-30% and 18-30% other alternative constituents",Chemicals nec
0fa1ae56-dd1c-46b2-ada6-23553785e5cf,"cement production, blast furnace slag 25-70%, US only","Cement, lime and plaster"
0302bd74-6153-415d-87d1-1cc6d1f66877,"cement production, blast furnace slag 31-50% and 31-50% other alternative constituents","Cement, lime and plaster"
0302bd74-6153-415d-87d1-1cc6d1f66877,"cement production, blast furnace slag 31-50% and 31-50% other alternative constituents",Inert/metal/hazardous waste for treatment: landfill
0302bd74-6153-415d-87d1-1cc6d1f66877,"cement production, blast furnace slag 31-50% and 31-50% other alternative constituents",Chemicals nec
3726d300-bfa5-4085-aa69-592bafad1d2c,"cement production, blast furnace slag 36-65%, non-US","Cement, lime and plaster"
ef8c2dda-b266-42e2-9c0c-e4de3e7c7d9f,"cement production, blast furnace slag 5-25%, US only","Cement, lime and plaster"
f032d508-5d3a-4b7c-97c0-56d29d672037,"cement production, blast furnace slag 66-80%, non-US","Cement, lime and plaster"
98de0ab6-9105-4625-8945-4acae317834e,"cement production, blast furnace slag 70-100%, US only","Cement, lime and plaster"
a69fd8c7-ed77-4037-9662-00c3398e0800,"cement production, blast furnace slag 81-95%, non-US","Cement, lime and plaster"
85c65f6c-8ebc-4e5d-af81-d1e922898871,"cement production, Portland","Cement, lime and plaster"
4f33ca47-1c63-49da-9346-4b28373f63d1,"cement production, pozzolana and fly ash 11-35%, non-US","Cement, lime and plaster"
4f33ca47-1c63-49da-9346-4b28373f63d1,"cement production, pozzolana and fly ash 11-35%, non-US",Inert/metal/hazardous waste for treatment: landfill
